,0,1
13401,chão,NN
13402,ali,NN
13403,perto,NN
13404,cadeira,NN
13405,deixou,NN
13406,cair,NN
13407,senhor,NN
13408,continuou,NN
13409,velho,NN
13410,fortunazinha,NN
13411,cento,NN
13412,cinqüenta,NN
13413,contos,NN
13414,Esta,NNP
13415,pérola,NN
13416,herdeira,NN
13417,universal,JJ
13418,João,NNP
13419,Rufino,NNP
13420,vá,NN
13421,buscar,NN
13422,padre,NN
13423,padre,NN
13424,entrou,NN
13425,padre,NN
13426,calvo,NN
13427,abençoara,NN
13428,bacharel,NN
13429,pouco,NN
13430,antes,VBZ
13431,entrou,JJ
13432,direto,NN
13433,moço,NN
13434,engrolando,NN
13435,sonolentamente,NN
13436,trecho,NN
13437,Neemias,NNP
13438,qualquer,FW
13439,outro,FW
13440,profeta,FW
13441,menor,FW
13442,travou,NN
13443,mão,FW
13444,disse,NN
13445,Levante,NNP
13446,Não,NNP
13447,quero,NN
13448,casarei,NN
13449,disse,NN
13450,mesa,NN
13451,velho,FW
13452,apontando,NN
13453,pistola,NN
13454,Mas,NNP
13455,então,NN
13456,assassinato,NN
13457,É,NNP
13458,diferença,NN
13459,gênero,NN
13460,morte,NN
13461,violenta,NN
13462,suave,VBP
13463,droga,VBN
13464,Escolha,NNP
13465,Duarte,NNP
13466,suava,VBD
13467,tremia,NN
13468,Quis,NNP
13469,levantar,NN
13470,pôde,NN
13471,Os,NNP
13472,joelhos,NN
13473,batiam,NN
13474,contra,JJ
13475,outro,JJ
13476,padre,NN
13477,chegou,NN
13478,ouvido,NN
13479,disse,NN
13480,baixinho,NN
13481,Quer,NNP
13482,fugir,NN
13483,Oh,NNP
13484,sim,NN
13485,exclamou,NN
13486,lábios,NNS
13487,podia,VBP
13488,ser,NN
13489,ouvido,NN
13490,olhos,NN
13491,pôs,NN
13492,toda,NN
13493,vida,NN
13494,restava,NN
13495,Vê,NNP
13496,janela,NN
13497,Está,NNP
13498,aberta,NN
13499,embaixo,NN
13500,fica,NN
13501,jardim,NN
13502,Atire,NNP
13503,dali,NN
13504,medo,NN
13505,Oh,NNP
13506,padre,NN
13507,disse,NN
13508,baixinho,NN
13509,bacharel,NN
13510,Não,NNP
13511,padre,NN
13512,tenente,NN
13513,exército,FW
13514,Não,NNP
13515,diga,NN
13516,nada,NN
13517,janela,NN
13518,apenas,IN
13519,cerrada,NN
13520,via,IN
13521,fresta,JJ
13522,nesga,JJ
13523,céu,NN
13524,meio,NN
13525,claro,NN
13526,Duarte,NNP
13527,hesitou,NN
13528,coligiu,NN
13529,todas,NN
13530,forças,NN
13531,deu,NN
13532,pulo,NN
13533,lugar,NN
13534,onde,NN
13535,atirou,NN
13536,Deus,NNP
13537,misericórdia,NNP
13538,ali,NN
13539,abaixo,NN
13540,Não,NNP
13541,grande,NN
13542,altura,NN
13543,queda,NN
13544,pequena,NN
13545,ergueu,NN
13546,moço,NN
13547,rapidamente,NN
13548,homem,NN
13549,gordo,NN
13550,jardim,NN
13551,tomou,NN
13552,passo,NN
13553,Que,NNP
13554,perguntou,VBZ
13555,rindo,JJ
13556,Duarte,NNP
13557,respondeu,NN
13558,fechou,NN
13559,punhos,NN
13560,bateu,NN
13561,violentamente,NN
13562,peitos,NN
13563,homem,NN
13564,deitou,NN
13565,correr,NN
13566,jardim,NN
13567,homem,NN
13568,caiu,NN
13569,sentiu,NN
13570,apenas,NNS
13571,grande,VBP
13572,abalo,JJ
13573,vez,NN
13574,passada,NN
13575,impressão,NN
13576,seguiu,NN
13577,encalço,NN
13578,fugitivo,NN
13579,Começou,NNP
13580,então,VBZ
13581,carreira,JJ
13582,vertiginosa,NN
13583,Duarte,NNP
13584,ia,NN
13585,saltando,NN
13586,cercas,NN
13587,muros,NNS
13588,calcando,VBP
13589,canteiros,NNS
13590,esbarrando,VBP
13591,árvores,NNS
13592,outra,JJ
13593,vez,JJ
13594,erguiam,NN
13595,frente,NN
13596,Escorria,NNP
13597,suor,NN
13598,bica,NN
13599,alteava,NN
13600,peito,NN
13601,forças,NN
13602,iam,NN
13603,perder,NN
13604,pouco,NN
13605,pouco,NN
13606,mãos,NN
13607,feridas,JJ
13608,camisa,NN
13609,salpicada,NN
13610,orvalho,NN
13611,folhas,NN
13612,duas,NN
13613,vezes,VBZ
13614,ponto,IN
13615,ser,NN
13616,apanhado,NN
13617,chambre,NN
13618,pegara,NN
13619,cerca,NN
13620,espinhos,NN
13621,Enfim,NNP
13622,cansado,NN
13623,ferido,NN
13624,ofegante,NN
13625,caiu,NN
13626,degraus,NN
13627,pedra,NN
13628,casa,NN
13629,havia,NN
13630,meio,NN
13631,último,NNP
13632,jardim,NN
13633,atravessara,NN
13634,Olhou,NNP
13635,trás,NN
13636,viu,NN
13637,ninguém,JJ
13638,perseguidor,NN
13639,acompanhara,NN
13640,ali,IN
13641,Podia,NNP
13642,vir,NN
13643,entretanto,NN
13644,Duarte,NNP
13645,ergueu,VBZ
13646,custo,JJ
13647,subiu,JJ
13648,quatro,NN
13649,degraus,NN
13650,faltavam,NN
13651,entrou,NN
13652,casa,NN
13653,cuja,NN
13654,porta,NN
13655,aberta,NN
13656,dava,NN
13657,sala,NN
13658,pequena,NN
13659,baixa,NN
13660,Um,NNP
13661,homem,NN
13662,ali,NN
13663,lendo,NN
13664,número,JJ
13665,Jornal,NNP
13666,Comércio,NNP
13667,pareceu,NN
13668,ter,NN
13669,visto,NN
13670,entrar,NN
13671,Duarte,NNP
13672,caiu,NN
13673,cadeira,NN
13674,Fitou,NNP
13675,olhos,NN
13676,homem,NN
13677,Era,NNP
13678,Major,NNP
13679,Lopo,NNP
13680,Alves,NNP
13681,major,JJ
13682,empunhando,NN
13683,folha,NN
13684,cujas,NN
13685,dimensões,NN
13686,iam,NN
13687,tornando,NN
13688,extremamente,NN
13689,exíguas,FW
13690,exclamou,FW
13691,repentinamente,FW
13692,Anjo,NNP
13693,céu,NN
13694,estás,NN
13695,vingado,NN
13696,Fim,NNP
13697,último,NNP
13698,quadro,NNP
13699,Duarte,NNP
13700,olhou,MD
13701,mesa,VB
13702,paredes,NNS
13703,esfregou,JJ
13704,olhos,JJ
13705,respirou,NN
13706,larga,NN
13707,Então,NNP
13708,Que,NNP
13709,tal,JJ
13710,pareceu,NN
13711,Ah,NNP
13712,excelente,VBZ
13713,respondeu,FW
13714,bacharel,NN
13715,levantando,NN
13716,Paixões,NNP
13717,fortes,VBZ
13718,Fortíssimas,NNP
13719,Que,NNP
13720,horas,VBD
13721,Deram,NNP
13722,duas,NN
13723,agora,NN
13724,Duarte,NNP
13725,acompanhou,NN
13726,major,JJ
13727,porta,NN
13728,respirou,NN
13729,ainda,NN
13730,vez,NN
13731,apalpou,NN
13732,janela,NN
13733,Ignora,NNP
13734,pensou,NN
13735,durante,NN
13736,primeiros,NNS
13737,minutos,VBP
13738,cabo,JJ
13739,quarto,NN
13740,hora,NN
13741,eis,NN
13742,dizia,NN
13743,consigo,NN
13744,Ninfa,NNP
13745,doce,NN
13746,amiga,NN
13747,fantasia,NN
13748,inquieta,NN
13749,fértil,NN
13750,salvaste,NN
13751,ruim,NN
13752,peça,NN
13753,sonho,VBD
13754,original,JJ
13755,substituíste,NN
13756,tédio,NN
13757,pesadelo,NN
13758,bom,NN
13759,negócio,JJ
13760,Um,NNP
13761,bom,NN
13762,negócio,NN
13763,grave,VBP
13764,lição,VBN
13765,provaste,NN
13766,ainda,NN
13767,vez,NN
13768,melhor,NN
13769,drama,NN
13770,espectador,NN
13771,palco,NN
13772,NA,NNP
13773,ARCA,NNP
13774,Três,NNP
13775,capítulos,NN
13776,inéditos,NN
13777,Gênesis,NNP
13778,ÍNDICE,NNP
13779,CAPÍTULO,NNP
13780,CAPÍTULO,NNP
13781,B,NNP
13782,capítulo,NN
13783,c,NN
13784,Capítulo,NNP
13785,1,CD
13786,Então,NNP
13787,Noé,NNP
13788,disse,NN
13789,filhos,NN
13790,Jafé,NNP
13791,Sem,NNP
13792,Cam,NNP
13793,Vamos,NNP
13794,sair,NN
13795,arca,VBZ
13796,segundo,JJ
13797,vontade,NN
13798,Senhor,NNP
13799,mulheres,VBZ
13800,todos,JJ
13801,animais,NN
13802,arca,NN
13803,parar,NN
13804,cabeço,NN
13805,montanha,NN
13806,desceremos,VBD
13807,2,CD
13808,Porque,NNP
13809,Senhor,NNP
13810,cumpriu,NN
13811,promessa,NN
13812,disse,NN
13813,Resolvi,NNP
13814,dar,NN
13815,cabo,NN
13816,toda,NN
13817,carne,NN
13818,mal,JJ
13819,domina,NN
13820,terra,NN
13821,quero,NN
13822,fazer,NN
13823,perecer,NN
13824,homens,VBZ
13825,Faze,NNP
13826,arca,NN
13827,madeira,NN
13828,entra,JJ
13829,nela,NN
13830,mulher,NN
13831,filhos,VBD
13832,3,CD
13833,mulheres,NNS
13834,filhos,JJ
13835,casal,NN
13836,todos,VBZ
13837,animais,RB
13838,4,CD
13839,Agora,NNP
13840,pois,NN
13841,cumpriu,NN
13842,promessa,NN
13843,Senhor,NNP
13844,todos,NN
13845,homens,VBZ
13846,pereceram,JJ
13847,fecharam,NN
13848,cataratas,NNS
13849,céu,VBP
13850,tornaremos,JJ
13851,descer,NN
13852,terra,NN
13853,viver,NN
13854,seio,NN
13855,paz,NN
13856,concórdia,NN
13857,.,VBD
13858,5,CD
13859,Isto,NNP
13860,disse,NN
13861,Noé,NNP
13862,filhos,NN
13863,Noé,NNP
13864,alegraram,NN
13865,ouvir,NN
13866,palavras,NNS
13867,pai,VBP
13868,Noé,NNP
13869,deixou,NN
13870,sós,NN
13871,retirando,NN
13872,câmaras,NNS
13873,arca,VBP
13874,6,CD
13875,Então,NNP
13876,Jafé,NNP
13877,levantou,VBZ
13878,voz,FW
13879,disse,FW
13880,Aprazível,NNP
13881,vida,FW
13882,vai,FW
13883,ser,JJR
13884,figueira,NN
13885,dará,NN
13886,fruto,NN
13887,ovelha,IN
13888,lã,JJ
13889,vaca,NN
13890,leite,JJ
13891,sol,NN
13892,claridade,VBD
13893,noite,JJ
13894,tenda,NN
13895,7,CD
13896,Porquanto,NNP
13897,únicos,NNP
13898,terra,NN
13899,toda,NN
13900,terra,NN
13901,ninguém,JJ
13902,perturbará,NN
13903,paz,NN
13904,família,VBP
13905,poupada,NN
13906,castigo,NN
13907,feriu,NN
13908,todos,NN
13909,homens,VBZ
13910,8,CD
13911,Para,NNP
13912,todo,NN
13913,sempre,NN
13914,.,NNP
13915,Então,NNP
13916,Sem,NNP
13917,ouvindo,IN
13918,falar,JJ
13919,irmão,NN
13920,disse,NN
13921,Tenho,NNP
13922,idéia,NN
13923,,NNP
13924,.,.
13925,Ao,NNP
13926,Jafé,NNP
13927,Cam,NNP
13928,responderam,NN
13929,:,:
13930,,JJ
13931,Vejamos,NNP
13932,idéia,NN
13933,Sem,NNP
13934,.,VBZ
13935,9,CD
13936,Sem,NNP
13937,falou,NN
13938,voz,NN
13939,coração,NN
13940,dizendo,NN
13941,Meu,NNP
13942,pai,NN
13943,família,NN
13944,cada,NN
13945,família,JJ
13946,terra,NN
13947,sobra,NN
13948,podíamos,NN
13949,viver,NN
13950,tendas,VBP
13951,separadas,JJ
13952,Cada,NNP
13953,fará,NN
13954,parecer,NN
13955,melhor,NN
13956,plantará,NN
13957,caçará,NN
13958,lavrará,NN
13959,madeira,NN
13960,fiará,NN
13961,linho,VBD
13962,.,$
13963,10,CD
13964,respondeu,NN
13965,Jafé,NNP
13966,Acho,NNP
13967,bem,NN
13968,lembrada,NN
13969,idéia,NN
13970,Sem,NNP
13971,podemos,NN
13972,viver,NN
13973,tendas,VBP
13974,separadas,JJ
13975,arca,NN
13976,vai,NN
13977,descer,NN
13978,cabeço,NN
13979,montanha,NN
13980,pai,NN
13981,Cam,NNP
13982,descerão,NN
13983,lado,NN
13984,nascente,JJ
13985,Sem,NNP
13986,lado,NN
13987,poente,NN
13988,Sem,NNP
13989,ocupará,VBZ
13990,duzentos,NNS
13991,côvados,JJ
13992,terra,JJ
13993,outros,NNS
13994,duzentos,VBP
13995,.,RB
13996,11,CD
13997,Mas,NNP
13998,dizendo,NN
13999,Sem,NNP
14000,Acho,NNP
14001,pouco,NN
14002,duzentos,NN
14003,côvados,NN
14004,,NNP
14005,,NNP
14006,",",","
14007,retorquiu,NN
14008,Jafé,NNP
14009,Pois,NNP
14010,quinhentos,VBD
14011,cada,JJ
14012,Entre,NNP
14013,terra,NN
14014,haverá,NN
14015,rio,NN
14016,divida,NN
14017,meio,NN
14018,confundir,NN
14019,propriedade,NN
14020,Eu,NNP
14021,fico,NN
14022,margem,NN
14023,esquerda,NN
14024,margem,NN
14025,direita,VBD
14026,12,CD
14027,terra,NN
14028,chamará,NN
14029,terra,NN
14030,Jafé,NNP
14031,chamará,NN
14032,terra,NN
14033,Sem,NNP
14034,iremos,NN
14035,tendas,NN
14036,outro,IN
14037,partiremos,JJ
14038,pão,NN
14039,alegria,NNS
14040,concórdia,VBP
14041,.,$
14042,13,CD
14043,tendo,NN
14044,Sem,NNP
14045,aprovado,NN
14046,divisão,NN
14047,perguntou,NN
14048,Jafé,NNP
14049,Mas,NNP
14050,rio,NN
14051,pertencerá,NN
14052,água,NNP
14053,rio,NN
14054,corrente,NN
14055,14,CD
14056,Porque,NNP
14057,possuímos,NN
14058,margens,NNS
14059,estatuímos,VBP
14060,nada,JJ
14061,respeito,NN
14062,corrente,NN
14063,.,NNP
14064,respondeu,NN
14065,Jafé,NNP
14066,podiam,NN
14067,pescar,NN
14068,outro,NN
14069,lado,VBZ
14070,divergindo,JJ
14071,irmão,NN
14072,propôs,NN
14073,dividir,NN
14074,rio,NN
14075,duas,NN
14076,partes,VBZ
14077,fincando,JJ
14078,pau,NN
14079,meio,NN
14080,Jafé,NNP
14081,porém,NN
14082,disse,NN
14083,corrente,NN
14084,levaria,VBD
14085,pau,JJ
14086,15,CD
14087,tendo,NN
14088,Jafé,NNP
14089,respondido,NN
14090,assim,NN
14091,acudiu,NN
14092,irmão,NN
14093,Pois,NNP
14094,serve,VBP
14095,pau,NN
14096,fico,NN
14097,rio,NN
14098,duas,NN
14099,margens,VBZ
14100,conflito,JJ
14101,podes,NNS
14102,levantar,VBP
14103,muro,JJ
14104,dez,NN
14105,doze,NN
14106,côvados,NN
14107,lá,NN
14108,margem,NN
14109,antiga,VBD
14110,16,CD
14111,perdes,NNS
14112,alguma,JJ
14113,coisa,JJ
14114,grande,NN
14115,diferença,NN
14116,deixa,NN
14117,ser,NN
14118,acertado,NN
14119,nunca,JJ
14120,jamais,NN
14121,turbe,NN
14122,concórdia,NN
14123,segundo,NN
14124,vontade,NN
14125,Senhor,NNP
14126,.,VBZ
14127,17,CD
14128,Jafé,NNP
14129,porém,NN
14130,replicou,NN
14131,Vai,NNP
14132,bugiar,NN
14133,Com,NNP
14134,direito,NN
14135,tiras,NNS
14136,margem,VBP
14137,roubas,JJ
14138,pedaço,NN
14139,terra,NN
14140,Porventura,NNP
14141,és,NNP
14142,melhor,VBD
14143,18,CD
14144,Ou,NNP
14145,belo,NN
14146,querido,NN
14147,pai,NN
14148,Que,NNP
14149,direito,NN
14150,tens,NNS
14151,violar,JJ
14152,assim,JJ
14153,tão,NN
14154,escandalosamente,NN
14155,propriedade,VBD
14156,alheia,RB
14157,19,CD
14158,Pois,NNP
14159,agora,NNS
14160,digo,VBP
14161,rio,NN
14162,ficará,NN
14163,lado,NN
14164,ambas,NN
14165,margens,VBZ
14166,atreveres,NNS
14167,entrar,JJ
14168,terra,JJ
14169,matar,NN
14170,ei,NN
14171,Caim,NNP
14172,matou,NN
14173,irmão,NN
14174,.,VBD
14175,20,CD
14176,Ouvindo,NNP
14177,Cam,NNP
14178,atemorizou,VBZ
14179,começou,JJ
14180,aquietar,NN
14181,dois,NN
14182,irmãos,VBZ
14183,21,CD
14184,Os,NNP
14185,quais,NN
14186,olhos,NN
14187,tamanho,NN
14188,figos,VBD
14189,cor,JJ
14190,brasa,NN
14191,olhavam,NN
14192,cheios,NNS
14193,cólera,VBP
14194,desprezo,JJ
14195,22,CD
14196,arca,JJ
14197,porém,NN
14198,boiava,NN
14199,sobre,NN
14200,águas,NNP
14201,abismo,NN
14202,Capítulo,NNP
14203,B,NNP
14204,1,CD
14205,Ora,NNP
14206,Jafé,NNP
14207,tendo,NN
14208,curtido,NN
14209,cólera,NN
14210,começou,NN
14211,espumar,NN
14212,boca,NN
14213,Cam,NNP
14214,falou,NN
14215,palavras,NNS
14216,brandura,VBP
14217,2,CD
14218,Dizendo,NNP
14219,Vejamos,NNP
14220,meio,NN
14221,conciliar,NN
14222,tudo,NN
14223,vou,NN
14224,chamar,NN
14225,mulher,NN
14226,mulher,NN
14227,Sem,NNP
14228,,NNP
14229,.,.
14230,3,CD
14231,Um,NNP
14232,outro,MD
14233,porém,VB
14234,recusaram,VB
14235,dizendo,JJ
14236,caso,NN
14237,direito,NN
14238,persuasão,NN
14239,4,CD
14240,Sem,NNP
14241,propôs,NN
14242,Jafé,NNP
14243,compensasse,NN
14244,dez,NN
14245,côvados,NN
14246,perdidos,NN
14247,medindo,NN
14248,outros,IN
14249,tantos,NNS
14250,fundos,JJ
14251,terra,JJ
14252,Mas,NNP
14253,Jafé,NNP
14254,respondeu,VBD
14255,5,CD
14256,Por,NNP
14257,mandas,NN
14258,logo,NN
14259,confins,VBZ
14260,mundo,JJ
14261,Já,NNP
14262,contentas,NNS
14263,quinhentos,VBP
14264,côvados,JJ
14265,queres,NNS
14266,quinhentos,VBP
14267,dez,JJ
14268,fique,NN
14269,quatrocentos,NN
14270,noventa,RB
14271,6,CD
14272,Tu,NNP
14273,tens,NNS
14274,sentimentos,VBP
14275,morais,JJ
14276,sabes,NNS
14277,justiça,VBP
14278,vês,NN
14279,esbulhas,NN
14280,descaradamente,NN
14281,percebes,NNS
14282,saberei,JJ
14283,defender,NN
14284,ainda,NN
14285,risco,NN
14286,vida,NN
14287,7,CD
14288,preciso,NN
14289,correr,NN
14290,sangue,NN
14291,sangue,NN
14292,correr,NN
14293,8,CD
14294,Para,NNP
14295,castigar,NN
14296,soberba,NN
14297,lavar,NN
14298,iniqüidade,NN
14299,?,.
14300,,$
14301,9,CD
14302,Então,NNP
14303,Sem,NNP
14304,avançou,VBZ
14305,Jafé,NNP
14306,Cam,NNP
14307,interpôs,VBZ
14308,pondo,JJ
14309,mãos,NN
14310,peito,NN
14311,cada,VBD
14312,10,CD
14313,Enquanto,NNP
14314,lobo,NN
14315,cordeiro,NN
14316,durante,NN
14317,dias,NN
14318,dilúvio,NN
14319,vivido,NN
14320,doce,NN
14321,concórdia,NN
14322,ouvindo,NN
14323,rumor,NN
14324,vozes,VBZ
14325,vieram,JJ
14326,espreitar,NN
14327,briga,NN
14328,dois,NN
14329,irmãos,JJ
14330,começaram,NN
14331,vigiar,NN
14332,outro,VBD
14333,11,CD
14334,disse,NN
14335,Cam,NNP
14336,Ora,NNP
14337,pois,NN
14338,idéia,NN
14339,maravilhosa,NN
14340,acomodar,NN
14341,tudo,NN
14342,12,CD
14343,inspirada,NN
14344,amor,NN
14345,irmãos,NN
14346,Sacrificarei,NNP
14347,pois,NN
14348,terra,NN
14349,couber,NN
14350,lado,NN
14351,pai,NN
14352,ficarei,NN
14353,rio,NN
14354,duas,NN
14355,margens,VBZ
14356,dando,JJ
14357,vós,NN
14358,uns,JJ
14359,vinte,NN
14360,côvados,NN
14361,cada,NN
14362,.,VBD
14363,13,CD
14364,Sem,NNP
14365,Jafé,NNP
14366,riram,NN
14367,desprezo,NN
14368,sarcasmo,NN
14369,dizendo,NN
14370,Vai,NNP
14371,plantar,NN
14372,tâmaras,NNS
14373,Guarda,NNP
14374,idéia,NN
14375,dias,NN
14376,velhice,NN
14377,,NNP
14378,.,.
14379,puxaram,NN
14380,orelhas,JJ
14381,nariz,JJ
14382,Cam,NNP
14383,Jafé,NNP
14384,metendo,NN
14385,dois,NN
14386,dedos,NN
14387,boca,NN
14388,imitou,NN
14389,silvo,NN
14390,serpente,NN
14391,ar,IN
14392,surriada,$
14393,14,CD
14394,Ora,NNP
14395,Cam,NNP
14396,envergonhado,VBZ
14397,irritado,JJ
14398,espalmou,NN
14399,mão,NN
14400,dizendo,NN
14401,Deixa,NNP
14402,estar,NN
14403,!,.
14404,,JJ
14405,dali,NN
14406,ter,NN
14407,pai,NN
14408,mulheres,NNS
14409,dois,VBP
14410,irmãos,JJ
14411,15,CD
14412,Jafé,NNP
14413,porém,NN
14414,disse,NN
14415,Sem,NNP
14416,Agora,NNP
14417,sós,VBD
14418,vamos,JJ
14419,decidir,NN
14420,grave,VBP
14421,caso,VBN
14422,língua,JJ
14423,punho,NN
14424,Ou,NNP
14425,cedes,VBZ
14426,duas,NN
14427,margens,NNS
14428,quebro,VBP
14429,costela,JJ
14430,.,$
14431,16,CD
14432,Dizendo,NNP
14433,Jafé,NNP
14434,ameaçou,VBZ
14435,Sem,NNP
14436,punhos,NN
14437,fechados,NN
14438,enquanto,IN
14439,Sem,NNP
14440,derreando,NN
14441,corpo,NN
14442,disse,NN
14443,voz,NN
14444,irada,NN
14445,Não,NNP
14446,cedo,NN
14447,nada,NN
14448,gatuno,NN
14449,!,.
14450,,$
14451,17,CD
14452,Ao,NNP
14453,Jafé,NNP
14454,retorquiu,NN
14455,irado,NN
14456,Gatuno,NNP
14457,és,NN
14458,!,.
14459,,$
14460,18,CD
14461,Isto,NNP
14462,dito,NN
14463,avançaram,NN
14464,outro,JJ
14465,atracaram,NN
14466,Jafé,NNP
14467,braço,NN
14468,rijo,NN
14469,adestrado,NN
14470,Sem,NNP
14471,forte,NN
14472,resistência,NN
14473,Então,NNP
14474,Jafé,NNP
14475,segurando,NN
14476,irmão,NN
14477,cinta,NN
14478,apertou,NN
14479,fortemente,JJ
14480,bradando,NN
14481,De,NNP
14482,rio,NN
14483,?,.
14484,,$
14485,19,CD
14486,respondendo,NN
14487,Sem,NNP
14488,É,NN
14489,!,.
14490,,JJ
14491,Jafé,NNP
14492,fez,NN
14493,gesto,NN
14494,derrubá,NN
14495,lo,NN
14496,Sem,NNP
14497,forte,NN
14498,sacudiu,NN
14499,corpo,NN
14500,atirou,NN
14501,irmão,NN
14502,longe,NN
14503,Jafé,NNP
14504,porém,NN
14505,espumando,NN
14506,cólera,NN
14507,tornou,NN
14508,apertar,NN
14509,irmão,NN
14510,dois,NN
14511,lutaram,NN
14512,braço,NN
14513,braço,VBD
14514,20,CD
14515,Suando,NNP
14516,bufando,NN
14517,touros,VBD
14518,21,CD
14519,Na,NNP
14520,luta,NN
14521,caíram,NN
14522,rolaram,NN
14523,esmurrando,FW
14524,outro,FW
14525,sangue,NN
14526,saía,NN
14527,narizes,VBZ
14528,beiços,JJ
14529,faces,VBZ
14530,ora,JJ
14531,vencia,NN
14532,Jafé,NNP
14533,22,CD
14534,Ora,NNP
14535,vencia,NN
14536,Sem,NNP
14537,porque,NN
14538,raiva,NN
14539,animava,NN
14540,igualmente,NN
14541,lutavam,NN
14542,mãos,NN
14543,pés,NN
14544,dentes,VBZ
14545,unhas,JJ
14546,arca,NN
14547,estremecia,NN
14548,novo,JJ
14549,aberto,NN
14550,cataratas,NNS
14551,céu,VBP
14552,23,CD
14553,Então,NNP
14554,vozes,NNS
14555,brados,VBP
14556,chegaram,JJ
14557,ouvidos,NN
14558,Noé,NNP
14559,tempo,NN
14560,filho,NN
14561,Cam,NNP
14562,apareceu,VBZ
14563,clamando,JJ
14564,Meu,NNP
14565,pai,NN
14566,pai,NN
14567,Caim,NNP
14568,tomará,NN
14569,vingança,NN
14570,sete,JJ
14571,vezes,VBZ
14572,Lameque,NNP
14573,setenta,NN
14574,vezes,VBZ
14575,sete,JJ
14576,Jafé,NNP
14577,Sem,NNP
14578,?,.
14579,,$
14580,24,CD
14581,pedindo,NN
14582,Noé,NNP
14583,explicasse,NN
14584,dito,NN
14585,Cam,NNP
14586,referiu,NN
14587,discórdia,NN
14588,dois,NN
14589,irmãos,NN
14590,ira,NN
14591,animava,NN
14592,disse,NN
14593,Correi,NNP
14594,aquietá,VBZ
14595,los,JJ
14596,,NNP
14597,.,.
14598,Noé,NNP
14599,disse,JJ
14600,Vamos,NNP
14601,,NNP
14602,.,.
14603,25,CD
14604,arca,JJ
14605,porém,NN
14606,boiava,NN
14607,sobre,NN
14608,águas,NNP
14609,abismo,NN
14610,Capítulo,NNP
14611,C,NNP
14612,1,CD
14613,Eis,NNP
14614,aqui,NN
14615,chegou,NN
14616,Noé,NNP
14617,lugar,NN
14618,onde,NN
14619,lutavam,NN
14620,dois,NN
14621,filhos,VBD
14622,2,CD
14623,achou,JJ
14624,ainda,NN
14625,agarrados,NN
14626,outro,IN
14627,Sem,NNP
14628,debaixo,NN
14629,joelho,NN
14630,Jafé,NNP
14631,punho,NN
14632,cerrado,NN
14633,batia,NN
14634,cara,NN
14635,roxa,NN
14636,sangrenta,VBD
14637,3,CD
14638,Entretanto,NNP
14639,Sem,NNP
14640,alçando,NN
14641,mãos,NN
14642,conseguiu,NN
14643,apertar,NN
14644,pescoço,NN
14645,irmão,NN
14646,começou,NN
14647,bradar,NN
14648,Larga,NNP
14649,larga,NN
14650,!,.
14651,,$
14652,4,CD
14653,Ouvindo,NNP
14654,brados,NN
14655,mulheres,NNS
14656,Jafé,NNP
14657,Sem,NNP
14658,acudiram,NN
14659,lugar,NN
14660,luta,NN
14661,vendo,NN
14662,assim,NN
14663,entraram,NN
14664,soluçar,NN
14665,dizer,NN
14666,maldição,NN
14667,caiu,NN
14668,sobre,NN
14669,maridos,NN
14670,.,VBD
14671,5,CD
14672,Noé,NNP
14673,porém,NN
14674,disse,NN
14675,Calai,NNP
14676,mulheres,VBZ
14677,filhos,JJ
14678,verei,NN
14679,trata,NN
14680,ordenarei,NN
14681,justo,NN
14682,.,NNP
14683,caminhando,NN
14684,dois,NN
14685,combatentes,VBZ
14686,6,CD
14687,Bradou,NNP
14688,Cessai,NNP
14689,briga,NN
14690,Eu,NNP
14691,Noé,NNP
14692,vosso,FW
14693,pai,NN
14694,ordeno,FW
14695,mando,NN
14696,,NN
14697,.,.
14698,ouvindo,JJ
14699,dois,NN
14700,irmãos,NN
14701,pai,NN
14702,detiveram,NN
14703,subitamente,NN
14704,ficaram,NN
14705,longo,NN
14706,tempo,NN
14707,atalhados,NN
14708,mudos,FW
14709,levantando,NN
14710,nenhum,RB
14711,7,CD
14712,Noé,NNP
14713,continuou,NN
14714,Erguei,NNP
14715,homens,VBZ
14716,indignos,JJ
14717,salvação,NN
14718,merecedores,NNS
14719,castigo,VBP
14720,feriu,JJ
14721,outros,NN
14722,homens,NNS
14723,,VBP
14724,.,.
14725,8,CD
14726,Jafé,NNP
14727,Sem,NNP
14728,ergueram,VBZ
14729,Ambos,NNP
14730,feridos,NN
14731,rosto,NN
14732,pescoço,NN
14733,mãos,NN
14734,roupas,NN
14735,salpicadas,VBD
14736,sangue,JJ
14737,porque,NN
14738,lutado,NN
14739,unhas,JJ
14740,dentes,VBZ
14741,instigados,JJ
14742,ódio,NNP
14743,mortal,NN
14744,9,CD
14745,chão,NN
14746,alagado,NN
14747,sangue,NN
14748,sandálias,NN
14749,outro,IN
14750,cabelos,NN
14751,outro,VBP
14752,10,CD
14753,Como,NNP
14754,pecado,NN
14755,quisera,NN
14756,marcar,NN
14757,selo,NN
14758,iniqüidade,VBD
14759,11,CD
14760,As,IN
14761,duas,NN
14762,mulheres,NNS
14763,porém,VBP
14764,chegaram,JJ
14765,chorando,NN
14766,acariciando,NN
14767,via,IN
14768,dor,NN
14769,coração,NN
14770,Jafé,NNP
14771,Sem,NNP
14772,atendiam,IN
14773,nada,JJ
14774,olhos,NN
14775,chão,NN
14776,medrosos,NN
14777,encarar,VBP
14778,pai,NN
14779,12,CD
14780,disse,NN
