,0,1
28378,tanto,NN
28379,como,NN
28380,a,DT
28381,primeira,NN
28382,e,NN
28383,gastei,NN
28384,alguns,VBZ
28385,minutos,NNS
28386,em,VBP
28387,escolher,RB
28388,uma,JJ
28389,ou,NN
28390,outra,JJ
28391,Achei,NNP
28392,melhor,NN
28393,a,DT
28394,justiça,NN
28395,mas,FW
28396,afinal,JJ
28397,aceitei,NN
28398,definitivamente,NN
28399,uma,JJ
28400,idéia,NN
28401,nova,IN
28402,a,DT
28403,caridade,NN
28404,e,NN
28405,recitei,NN
28406,os,NN
28407,dois,NN
28408,versos,IN
28409,cada,NN
28410,um,VBP
28411,a,DT
28412,seu,NN
28413,modo,NN
28414,um,JJ
28415,languidamente,NN
28416,Oh,NNP
28417,flor,NN
28418,do,VBP
28419,céu,VB
28420,oh,VB
28421,flor,NN
28422,cândida,NN
28423,e,NN
28424,pura,NN
28425,e,NN
28426,o,FW
28427,outro,FW
28428,com,NN
28429,grande,NN
28430,brio,NN
28431,Perde,NNP
28432,se,VBZ
28433,a,DT
28434,vida,NN
28435,ganha,NN
28436,se,VBD
28437,a,DT
28438,batalha,NN
28439,A,NNP
28440,sensação,NN
28441,que,NN
28442,tive,JJ
28443,é,NN
28444,que,NN
28445,ia,NN
28446,sair,NN
28447,um,JJ
28448,soneto,NN
28449,perfeito,NN
28450,Começar,NNP
28451,bem,NN
28452,e,NN
28453,acabar,NN
28454,bem,NN
28455,não,NN
28456,era,NN
28457,pouco,NN
28458,Para,NNP
28459,me,PRP
28460,dar,VBP
28461,um,JJ
28462,banho,NN
28463,de,IN
28464,inspiração,FW
28465,evoquei,FW
28466,alguns,NNS
28467,sonetos,VBP
28468,célebres,NNS
28469,e,VBP
28470,notei,JJ
28471,que,NN
28472,os,NN
28473,mais,NN
28474,deles,VBZ
28475,eram,RB
28476,facílimos,JJ
28477,os,NN
28478,versos,NN
28479,saíam,NN
28480,uns,JJ
28481,dos,NN
28482,outros,NNS
28483,com,VBP
28484,a,DT
28485,idéia,NN
28486,em,NN
28487,si,NN
28488,tão,NN
28489,naturalmente,NN
28490,que,NN
28491,se,NN
28492,não,JJ
28493,acabava,NN
28494,de,IN
28495,crer,FW
28496,se,FW
28497,ela,FW
28498,é,FW
28499,que,NN
28500,os,FW
28501,fizera,NN
28502,se,NN
28503,eles,VBZ
28504,é,NNP
28505,que,NN
28506,a,DT
28507,suscitavam,NN
28508,Então,NNP
28509,tornava,NN
28510,ao,NN
28511,meu,NN
28512,soneto,NN
28513,e,NN
28514,novamente,JJ
28515,repetia,NN
28516,o,NN
28517,primeiro,NN
28518,verso,NN
28519,e,NN
28520,esperava,JJ
28521,o,NN
28522,segundo,NN
28523,o,IN
28524,segundo,JJ
28525,não,JJ
28526,vinha,NN
28527,nem,NN
28528,terceiro,NN
28529,nem,JJ
28530,quarto,NN
28531,não,NN
28532,vinha,NN
28533,nenhum,RB
28534,Tive,NNP
28535,alguns,NNS
28536,ímpetos,NNP
28537,de,IN
28538,raiva,FW
28539,e,FW
28540,mais,FW
28541,de,FW
28542,uma,FW
28543,vez,FW
28544,pensei,FW
28545,em,FW
28546,sair,NN
28547,da,NN
28548,cama,NN
28549,e,NN
28550,ir,NN
28551,ver,NN
28552,tinta,NN
28553,e,NN
28554,papel,NN
28555,pode,NN
28556,ser,NN
28557,que,NN
28558,escrevendo,NN
28559,os,NN
28560,versos,NN
28561,acudissem,NN
28562,mas,FW
28563,Cansado,NNP
28564,de,FW
28565,esperar,FW
28566,lembrou,FW
28567,me,PRP
28568,alterar,VBP
28569,o,JJ
28570,sentido,NN
28571,do,VBP
28572,último,VB
28573,verso,VB
28574,com,VB
28575,a,DT
28576,simples,NNS
28577,transposição,FW
28578,de,FW
28579,duas,FW
28580,palavras,FW
28581,assim,FW
28582,Ganha,NNP
28583,se,VBD
28584,a,DT
28585,vida,NN
28586,perde,NN
28587,se,VBD
28588,a,DT
28589,batalha,NN
28590,O,NNP
28591,sentido,NN
28592,vinha,NN
28593,a,DT
28594,ser,NN
28595,justamente,NN
28596,o,FW
28597,contrário,NN
28598,mas,NN
28599,talvez,NN
28600,isso,NN
28601,mesmo,NN
28602,trouxesse,VBD
28603,a,DT
28604,inspiração,JJ
28605,Neste,NNP
28606,caso,NN
28607,era,NN
28608,uma,JJ
28609,ironia,NN
28610,não,NN
28611,exercendo,VBZ
28612,a,DT
28613,caridade,NN
28614,pode,NN
28615,se,NN
28616,ganhar,VBD
28617,a,DT
28618,vida,NN
28619,mas,NN
28620,perde,NN
28621,se,VBD
28622,a,DT
28623,batalha,NN
28624,do,VBP
28625,Céu,NNP
28626,Criei,NNP
28627,forças,NN
28628,novas,NN
28629,e,NN
28630,esperei,VBP
28631,Não,NNP
28632,tinha,NN
28633,janela,NN
28634,se,FW
28635,tivesse,NN
28636,é,NNP
28637,possível,NN
28638,que,NN
28639,fosse,NN
28640,pedir,NN
28641,uma,JJ
28642,idéia,NN
28643,à,NNP
28644,noite,RB
28645,E,NNP
28646,quem,NN
28647,sabe,NN
28648,se,NN
28649,os,NN
28650,vaga,NN
28651,lumes,VBZ
28652,luzindo,JJ
28653,cá,NN
28654,embaixo,NN
28655,não,JJ
28656,seriam,NN
28657,para,NN
28658,mim,NN
28659,como,NN
28660,rimas,NN
28661,das,NN
28662,estrelas,VBP
28663,e,NN
28664,esta,NN
28665,viva,FW
28666,metáfora,NN
28667,não,IN
28668,me,PRP
28669,daria,VBP
28670,os,JJ
28671,versos,NN
28672,esquivos,NN
28673,com,NN
28674,os,NN
28675,seus,NN
28676,consoantes,VBZ
28677,e,JJ
28678,sentidos,JJ
28679,próprios,NNS
28680,Trabalhei,NNP
28681,em,VBP
28682,vão,NN
28683,busquei,NN
28684,catei,NN
28685,esperei,NN
28686,não,JJ
28687,vieram,NN
28688,os,NN
28689,versos,NN
28690,Pelo,NNP
28691,tempo,NN
28692,adiante,NN
28693,escrevi,FW
28694,algumas,NN
28695,páginas,NNS
28696,em,VBP
28697,prosa,JJ
28698,e,NN
28699,agora,NNS
28700,estou,VBP
28701,compondo,JJ
28702,esta,NN
28703,narração,JJ
28704,não,JJ
28705,achando,NN
28706,maior,NN
28707,dificuldade,NN
28708,que,NN
28709,escrever,RB
28710,bem,JJ
28711,ou,NN
28712,mal,JJ
28713,Pois,NNP
28714,senhores,VBZ
28715,nada,IN
28716,me,PRP
28717,consola,VBP
28718,daquele,JJ
28719,soneto,NN
28720,que,NN
28721,não,JJ
28722,fiz,NN
28723,Mas,NNP
28724,como,NN
28725,eu,NN
28726,creio,NN
28727,que,NN
28728,os,NN
28729,sonetos,NN
28730,existem,NN
28731,feitos,JJ
28732,como,NN
28733,as,IN
28734,odes,NNS
28735,e,VBP
28736,os,JJ
28737,dramas,NN
28738,e,NN
28739,as,IN
28740,demais,JJ
28741,obras,FW
28742,de,FW
28743,arte,FW
28744,por,FW
28745,uma,JJ
28746,razão,NN
28747,de,IN
28748,ordem,FW
28749,metafísica,FW
28750,dou,NN
28751,esses,VBZ
28752,dois,JJ
28753,versos,NN
28754,ao,NN
28755,primeiro,NN
28756,desocupado,NN
28757,que,NN
28758,os,IN
28759,quiser,NN
28760,Ao,NNP
28761,domingo,NN
28762,ou,NN
28763,se,NN
28764,estiver,RB
28765,chovendo,JJ
28766,ou,MD
28767,na,VB
28768,roça,VB
28769,em,JJ
28770,qualquer,NN
28771,ocasião,NN
28772,de,IN
28773,lazer,FW
28774,pode,JJ
28775,tentar,NN
28776,ver,NN
28777,se,FW
28778,o,JJ
28779,soneto,NN
28780,sai,NN
28781,Tudo,NNP
28782,é,NNP
28783,dar,NN
28784,lhe,NN
28785,uma,JJ
28786,idéia,NN
28787,e,NN
28788,encher,CC
28789,o,JJ
28790,centro,NN
28791,que,NN
28792,falta,NN
28793,CAPÍTULO,NNP
28794,LVI,NNP
28795,UM,NNP
28796,SEMINARISTA,NNP
28797,Tudo,NNP
28798,me,PRP
28799,ia,VBP
28800,repetindo,JJ
28801,o,NN
28802,diabo,NN
28803,do,VBP
28804,opúsculo,RB
28805,com,VB
28806,as,IN
28807,suas,JJ
28808,letras,NN
28809,velhas,NN
28810,e,NN
28811,citações,NN
28812,latinas,VBZ
28813,Vi,NNP
28814,sair,NN
28815,daquelas,NN
28816,folhas,NN
28817,muitos,NN
28818,perfis,NN
28819,de,IN
28820,seminaristas,FW
28821,os,FW
28822,irmãos,NN
28823,Albuquerques,NNP
28824,por,NN
28825,exemplo,NN
28826,um,JJ
28827,dos,NN
28828,quais,NN
28829,é,NNP
28830,cônego,NN
28831,na,TO
28832,Bahia,NNP
28833,enquanto,NN
28834,o,NN
28835,outro,IN
28836,seguiu,JJ
28837,Medicina,NNP
28838,e,NN
28839,dizem,NN
28840,haver,NN
28841,descoberto,NN
28842,um,JJ
28843,específico,NN
28844,contra,VBZ
28845,a,DT
28846,febre,JJ
28847,amarela,NN
28848,Vi,NNP
28849,o,VBZ
28850,Bastos,NNP
28851,um,JJ
28852,magricela,NN
28853,que,NN
28854,está,FW
28855,de,FW
28856,vigário,FW
28857,em,FW
28858,Meia,NNP
28859,Ponte,NNP
28860,se,FW
28861,não,FW
28862,morreu,FW
28863,já,NN
28864,Luís,NNP
28865,Borges,NNP
28866,apesar,FW
28867,de,FW
28868,padre,FW
28869,fez,FW
28870,se,FW
28871,político,FW
28872,e,FW
28873,acabou,FW
28874,senador,NN
28875,do,VBP
28876,império,VB
28877,Quantas,NNP
28878,outras,FW
28879,caras,NNS
28880,me,PRP
28881,fitavam,VBP
28882,das,JJ
28883,páginas,NNS
28884,frias,NNS
28885,do,VBP
28886,Panegírico,NNP
28887,Não,NNP
28888,não,JJ
28889,eram,NN
28890,frias,NNS
28891,traziam,VBP
28892,o,JJ
28893,calor,NN
28894,da,NN
28895,juventude,NN
28896,nascente,JJ
28897,o,NN
28898,calor,NN
28899,do,VBP
28900,passado,VB
28901,o,VB
28902,meu,JJ
28903,próprio,NN
28904,calor,NN
28905,Queria,NNP
28906,lê,VBZ
28907,las,JJ
28908,outra,JJ
28909,vez,NN
28910,e,NN
28911,lograva,JJ
28912,entender,NN
28913,algum,NN
28914,texto,NN
28915,tão,NN
28916,recente,NN
28917,como,NN
28918,no,DT
28919,primeiro,NN
28920,dia,VBZ
28921,ainda,JJ
28922,que,NN
28923,mais,NN
28924,breve,VBP
28925,Era,NNP
28926,um,NN
28927,encanto,NN
28928,ir,NN
28929,por,NN
28930,ele,VBP
28931,às,NN
28932,vezes,NNS
28933,inconscientemente,VBP
28934,dobrava,VB
28935,a,DT
28936,folha,NN
28937,como,NN
28938,se,FW
28939,estivesse,FW
28940,lendo,FW
28941,de,FW
28942,verdade,FW
28943,creio,NN
28944,que,NN
28945,era,NN
28946,quando,NN
28947,os,NN
28948,olhos,IN
28949,me,PRP
28950,caíam,VBP
28951,na,JJ
28952,palavra,NN
28953,do,VBP
28954,fim,VB
28955,da,VB
28956,página,NN
28957,e,IN
28958,a,DT
28959,mão,NN
28960,acostumada,VBZ
28961,a,DT
28962,ajudá,JJ
28963,los,NN
28964,fazia,JJ
28965,o,NN
28966,seu,NN
28967,ofício,IN
28968,Eis,NNP
28969,aqui,FW
28970,outro,NN
28971,seminarista,NN
28972,Chamava,NNP
28973,se,VBD
28974,Ezequiel,NNP
28975,de,FW
28976,Sousa,NNP
28977,Escobar,NNP
28978,Era,NNP
28979,um,JJ
28980,rapaz,NN
28981,esbelto,NN
28982,olhos,NN
28983,claros,NN
28984,um,JJ
28985,pouco,NN
28986,fugitivos,NN
28987,como,NN
28988,as,IN
28989,mãos,NN
28990,como,NN
28991,os,JJ
28992,pés,NN
28993,como,NN
28994,a,DT
28995,fala,NN
28996,como,NN
28997,tudo,NN
28998,Quem,NNP
28999,não,CC
29000,estivesse,JJ
29001,acostumado,NN
29002,com,NN
29003,ele,JJ
29004,podia,NN
29005,acaso,NN
29006,sentir,NN
29007,se,NN
29008,mal,JJ
29009,não,JJ
29010,sabendo,NN
29011,por,NN
29012,onde,NN
29013,lhe,NN
29014,pegasse,NN
29015,Não,NNP
29016,fitava,NN
29017,de,FW
29018,rosto,FW
29019,não,FW
29020,falava,FW
29021,claro,NN
29022,nem,RB
29023,seguido,VBD
29024,as,IN
29025,mãos,NN
29026,não,NN
29027,apertavam,NN
29028,as,IN
29029,outras,JJ
29030,nem,FW
29031,se,FW
29032,deixavam,FW
29033,apertar,NN
29034,delas,NNS
29035,porque,VBP
29036,os,JJ
29037,dedos,NN
29038,sendo,NN
29039,delgados,NN
29040,e,NN
29041,curtos,NNS
29042,quando,VBP
29043,a,DT
29044,gente,NN
29045,cuidava,NN
29046,tê,NN
29047,los,NN
29048,entre,JJ
29049,os,NN
29050,seus,NN
29051,já,NN
29052,não,JJ
29053,tinha,NN
29054,nada,NN
29055,O,NNP
29056,mesmo,NN
29057,digo,NN
29058,dos,NN
29059,pés,NN
29060,que,NN
29061,tão,NN
29062,depressa,NN
29063,estavam,NN
29064,aqui,NN
29065,como,NN
29066,lá,NN
29067,Esta,NNP
29068,dificuldade,NN
29069,em,NN
29070,pousar,NN
29071,foi,VBD
29072,a,DT
29073,maior,JJ
29074,obstáculo,NN
29075,que,NN
29076,achou,NN
29077,para,NN
29078,tomar,NN
29079,os,NN
29080,costumes,NNS
29081,do,VBP
29082,seminário,VB
29083,O,NNP
29084,sorriso,NN
29085,era,NN
29086,instantâneo,NN
29087,mas,NN
29088,também,NN
29089,ria,NN
29090,folgado,NN
29091,e,NN
29092,largo,NN
29093,Uma,NNP
29094,coisa,NN
29095,não,NN
29096,seria,NN
29097,tão,NN
29098,fugitiva,NN
29099,como,NN
29100,o,NN
29101,resto,VBZ
29102,a,DT
29103,reflexão,NN
29104,íamos,NNP
29105,dar,NN
29106,com,NN
29107,ele,VBP
29108,muita,JJ
29109,vez,NN
29110,olhos,NN
29111,enfiados,NN
29112,em,NN
29113,si,NN
29114,cogitando,NN
29115,Respondia,NNP
29116,nos,CC
29117,sempre,JJ
29118,que,NN
29119,meditava,NN
29120,algum,NN
29121,ponto,IN
29122,espiritual,JJ
29123,ou,NN
29124,então,NN
29125,que,NN
29126,recordava,VBZ
29127,a,DT
29128,lição,JJ
29129,da,NN
29130,véspera,NN
29131,Quando,NNP
29132,ele,VBZ
29133,entrou,FW
29134,na,TO
29135,minha,VB
29136,intimidade,JJ
29137,pedia,IN
29138,me,PRP
29139,freqüentemente,VBP
29140,explicações,JJ
29141,e,NN
29142,repetições,NN
29143,miúdas,NN
29144,e,NN
29145,tinha,NN
29146,memória,NN
29147,para,NN
29148,guardá,NN
29149,las,NNS
29150,todas,VBP
29151,até,RB
29152,as,IN
29153,palavras,NNS
29154,Talvez,NNP
29155,esta,NN
29156,faculdade,VBD
29157,prejudicasse,JJ
29158,alguma,NN
29159,outra,JJ
29160,Era,NNP
29161,mais,NN
29162,velho,NN
29163,que,NN
29164,eu,NN
29165,três,NN
29166,anos,JJ
29167,filho,NN
29168,de,IN
29169,um,JJ
29170,advogado,NN
29171,de,IN
29172,Curitiba,NNP
29173,aparentado,CC
29174,com,NN
29175,um,JJ
29176,comerciante,NN
29177,do,VBP
29178,Rio,NNP
29179,de,IN
29180,Janeiro,NNP
29181,que,JJ
29182,servia,NN
29183,de,IN
29184,correspondente,FW
29185,ao,FW
29186,pai,FW
29187,Este,NNP
29188,era,NN
29189,homem,NN
29190,de,IN
29191,fortes,NNS
29192,sentimentos,VBP
29193,católicos,JJ
29194,Escobar,NNP
29195,tinha,NN
29196,uma,JJ
29197,irmã,NN
29198,que,NN
29199,era,NN
29200,um,JJ
29201,anjo,NN
29202,dizia,NN
29203,ele,VBP
29204,,NNP
29205,Não,NNP
29206,é,NNP
29207,só,VBD
29208,na,JJ
29209,beleza,NN
29210,que,NN
29211,é,NNP
29212,um,JJ
29213,anjo,NN
29214,mas,NN
29215,também,NN
29216,na,TO
29217,bondade,VB
29218,Não,NNP
29219,imagina,NN
29220,que,NN
29221,boa,NN
29222,criatura,NN
29223,que,NN
29224,ela,VBP
29225,é,NN
29226,Escreve,NNP
29227,me,PRP
29228,muita,JJ
29229,vez,JJ
29230,hei,NN
29231,de,IN
29232,mostrar,FW
29233,lhe,CC
29234,as,IN
29235,cartas,JJ
29236,dela,NN
29237,De,NNP
29238,fato,NN
29239,eram,NN
29240,simples,NNS
29241,e,VBP
29242,afetuosas,JJ
29243,cheias,NN
29244,de,IN
29245,carícias,FW
29246,e,FW
29247,conselhos,NN
29248,Escobar,NNP
29249,contava,NN
29250,me,PRP
29251,histórias,JJ
29252,dela,JJ
29253,interessantes,NNS
29254,todas,VBP
29255,as,IN
29256,quais,NN
29257,vinham,IN
29258,a,DT
29259,dar,NN
29260,na,NN
29261,bondade,VBD
29262,e,JJ
29263,no,DT
29264,espírito,JJ
29265,daquela,NN
29266,criatura,NN
29267,tais,NN
29268,eram,NN
29269,que,NN
29270,me,PRP
29271,fariam,JJ
29272,capaz,NN
29273,de,IN
29274,acabar,FW
29275,casando,NN
29276,com,NN
29277,ela,FW
29278,se,FW
29279,não,FW
29280,fosse,FW
29281,Capitu,NNP
29282,Morreu,NNP
29283,pouco,NN
29284,depois,NN
29285,Eu,NNP
29286,seduzido,NN
29287,pelas,NN
29288,palavras,NNS
29289,dele,VBP
29290,estive,JJ
29291,quase,NN
29292,a,DT
29293,contar,NN
29294,lhe,NN
29295,logo,NN
29296,logo,VBZ
29297,a,DT
29298,minha,NN
29299,história,NN
29300,A,NNP
29301,princípio,NN
29302,fui,NN
29303,tímido,NN
29304,mas,NN
29305,ele,VBP
29306,fez,JJ
29307,se,NN
29308,entrado,NN
29309,na,TO
29310,minha,VB
29311,confiança,NN
29312,Aqueles,NNP
29313,modos,VBZ
29314,fugitivos,JJ
29315,cessavam,NN
29316,quando,NN
29317,ele,FW
29318,queria,NN
29319,e,NN
29320,o,IN
29321,meio,NN
29322,e,NN
29323,o,IN
29324,tempo,JJ
29325,os,JJ
29326,fizeram,NN
29327,mais,NN
29328,pousados,NN
29329,Escobar,NNP
29330,veio,NN
29331,abrindo,VBZ
29332,a,DT
29333,alma,JJ
29334,toda,NN
29335,desde,VBZ
29336,a,DT
29337,porta,NN
29338,da,NN
29339,rua,NN
29340,até,NN
29341,ao,NN
29342,fundo,NN
29343,do,VBP
29344,quintal,VB
29345,A,NNP
29346,alma,JJ
29347,da,NN
29348,gente,NN
29349,como,NN
29350,sabes,JJ
29351,é,NNP
29352,uma,NN
29353,casa,NN
29354,assim,NN
29355,disposta,NN
29356,não,JJ
29357,raro,NN
29358,com,NN
29359,janelas,NN
29360,para,NN
29361,todos,NN
29362,os,IN
29363,lados,JJ
29364,muita,NNS
29365,luz,VBP
29366,e,JJ
29367,ar,NN
29368,puro,NN
29369,Também,NNP
29370,as,IN
29371,há,NN
29372,fechadas,NN
29373,e,NN
29374,escuras,FW
29375,sem,NN
29376,janelas,NNS
29377,ou,VBP
29378,com,JJ
29379,poucas,NN
29380,e,NN
29381,gradeadas,NNS
29382,à,VBP
29383,semelhança,NN
29384,de,FW
29385,conventos,FW
29386,e,FW
29387,prisões,FW
29388,Outrossim,NNP
29389,capelas,NNS
29390,e,VBP
29391,bazares,NNS
29392,simples,NNS
29393,alpendres,NNS
29394,ou,VBP
29395,paços,JJ
29396,suntuosos,NN
29397,Não,NNP
29398,sei,NN
29399,o,NN
29400,que,NN
29401,era,NN
29402,a,DT
29403,minha,NN
29404,Eu,NNP
29405,não,CC
29406,era,NN
29407,ainda,NN
29408,casmurro,NN
29409,nem,JJ
29410,dom,NN
29411,casmurro,NN
29412,o,NN
29413,receio,NN
29414,é,NNP
29415,que,NN
29416,me,PRP
29417,tolhia,VBZ
29418,a,DT
29419,franqueza,JJ
29420,mas,NN
29421,como,NN
29422,as,IN
29423,portas,NNS
29424,não,IN
29425,tinham,JJ
29426,chaves,NNS
29427,nem,VBP
29428,fechaduras,JJ
29429,bastava,NN
29430,empurrá,NN
29431,las,NNS
29432,e,VBP
29433,Escobar,NNP
29434,empurrou,NN
29435,as,IN
29436,e,NN
29437,entrou,NN
29438,Cá,NNP
29439,o,VBZ
29440,achei,JJ
29441,dentro,NN
29442,cá,NN
29443,ficou,NN
29444,até,NN
29445,que,NN
29446,CAPÍTULO,NNP
29447,LVII,NNP
29448,DE,NNP
29449,PREPARAÇÃO,NNP
29450,Ah,NNP
29451,mas,NN
29452,não,NN
29453,eram,NN
29454,só,NN
29455,os,NN
29456,seminaristas,NN
29457,que,IN
29458,me,PRP
29459,iam,VBP
29460,saindo,JJ
29461,daquelas,NN
29462,folhas,NN
29463,velhas,NN
29464,do,VBP
29465,Panegírico,NNP
29466,Elas,NNP
29467,me,PRP
29468,trouxeram,VBP
29469,também,JJ
29470,sensações,NN
29471,passadas,NNS
29472,tais,VBP
29473,e,JJ
29474,tantas,NNS
29475,que,VBP
29476,eu,JJ
29477,não,JJ
29478,poderia,NN
29479,dizê,NN
29480,las,NNS
29481,todas,VBP
29482,sem,JJ
29483,tirar,NN
29484,espaço,NN
29485,ao,NN
29486,resto,NN
29487,Uma,NNP
29488,dessas,NN
29489,e,NN
29490,das,NNS
29491,primeiras,VBP
29492,quisera,NN
29493,contá,NN
29494,la,NN
29495,aqui,IN
29496,em,JJ
29497,latim,NN
29498,Não,NNP
29499,é,NNP
29500,que,VBD
29501,a,DT
29502,matéria,NN
29503,não,NN
29504,ache,NN
29505,termos,NN
29506,honestos,NN
29507,em,NN
29508,nossa,JJ
29509,língua,NN
29510,que,NN
29511,é,NNP
29512,casta,NN
29513,para,NN
29514,os,NN
29515,castos,NN
29516,como,NN
29517,pode,NN
29518,ser,NN
29519,torpe,NN
29520,para,NN
29521,os,VBP
29522,torpes,NNS
29523,Sim,NNP
29524,leitora,VBP
29525,castíssima,NN
29526,como,NN
29527,diria,NN
29528,o,NN
29529,meu,NN
29530,finado,NN
29531,José,NNP
29532,Dias,NNP
29533,podeis,VBP
29534,ler,NN
29535,o,NN
29536,capítulo,NN
29537,até,NN
29538,ao,NN
29539,fim,NN
29540,sem,NN
29541,susto,NN
29542,nem,JJ
29543,vexame,NN
29544,Já,NNP
29545,agora,VBZ
29546,meto,VB
29547,a,DT
29548,história,NN
29549,em,NN
29550,outro,IN
29551,capítulo,NN
29552,Por,NNP
29553,mais,NN
29554,composto,NN
29555,que,NN
29556,este,NN
29557,me,PRP
29558,saia,JJ
29559,há,JJ
29560,sempre,NN
29561,no,DT
29562,assunto,NN
29563,alguma,RB
29564,coisa,JJ
29565,menos,NNS
29566,austera,VBP
29567,que,NN
29568,pede,NN
29569,umas,JJ
29570,linhas,NN
29571,de,FW
29572,repouso,FW
29573,e,FW
29574,preparação,FW
29575,Sirva,NNP
29576,este,NN
29577,de,FW
29578,preparação,FW
29579,E,NNP
29580,isto,NN
29581,é,NNP
29582,muito,NN
29583,leitor,NN
29584,meu,NN
29585,amigo,NN
29586,o,NN
29587,coração,NN
29588,quando,NN
29589,examina,VBZ
29590,a,DT
29591,possibilidade,NN
29592,do,VBP
29593,que,JJ
29594,há,NN
29595,de,FW
29596,vir,NN
29597,as,IN
29598,proporções,NN
29599,dos,NN
29600,acontecimentos,NN
29601,e,VBZ
29602,a,DT
29603,cópia,NN
29604,deles,VBZ
29605,fica,RB
29606,robusto,JJ
29607,e,NN
29608,disposto,NN
29609,e,NN
29610,o,IN
29611,mal,JJ
29612,é,NNP
29613,menor,NN
29614,mal,NN
29615,Também,NNP
29616,se,NN
29617,não,NN
29618,fica,NN
29619,então,VBP
29620,não,NN
29621,fica,NN
29622,nunca,JJ
29623,E,NNP
29624,aqui,NN
29625,verás,NN
29626,tal,JJ
29627,ou,JJ
29628,qual,JJ
29629,esperteza,NN
29630,minha,NN
29631,porquanto,IN
29632,ao,JJ
29633,ler,NN
29634,o,NN
29635,que,NN
29636,vais,FW
29637,ler,NN
29638,é,NNP
29639,provável,NN
29640,que,NN
29641,o,NN
29642,aches,NNS
29643,menos,VBP
29644,cru,NNS
29645,do,VBP
29646,que,RB
29647,esperavas,VB
29648,CAPÍTULO,NNP
29649,LVIII,NNP
29650,O,NNP
29651,TRATADO,NNP
29652,Foi,NNP
29653,o,MD
29654,caso,VB
29655,que,JJ
29656,uma,JJ
29657,segunda,NN
29658,feira,NN
29659,voltando,NN
29660,eu,NN
29661,para,NN
29662,o,NN
29663,seminário,NN
29664,vi,NN
29665,cair,NN
29666,na,TO
29667,rua,VB
29668,uma,JJ
29669,senhora,NNS
29670,O,NNP
29671,meu,NN
29672,primeiro,NN
29673,gesto,NN
29674,em,VBP
29675,tal,JJ
29676,caso,NN
29677,devia,NN
29678,ser,NN
29679,de,IN
29680,pena,FW
29681,ou,FW
29682,de,FW
29683,riso,FW
29684,não,FW
29685,foi,NN
29686,uma,JJ
29687,nem,JJ
29688,outra,JJ
29689,coisa,NN
29690,porquanto,NN
29691,(,(
29692,e,JJ
29693,é,NNP
29694,isto,NN
29695,que,NN
29696,eu,NN
29697,quisera,NN
29698,dizer,NN
29699,em,FW
29700,latim,NN
29701,),)
29702,",",","
29703,porquanto,VBZ
29704,a,DT
29705,senhora,JJ
29706,tinha,NN
29707,as,IN
29708,meias,NN
29709,muito,NN
29710,lavadas,VBZ
29711,e,RB
29712,não,JJ
29713,as,IN
29714,sujou,JJ
29715,levava,NN
29716,ligas,NN
29717,de,IN
29718,seda,FW
29719,e,FW
29720,não,CC
29721,as,IN
29722,perdeu,JJ
29723,Várias,NNP
29724,pessoas,NN
29725,acudiram,NN
29726,mas,NN
29727,não,JJ
29728,tiveram,JJ
29729,tempo,NN
29730,de,IN
29731,a,DT
29732,levantar,NN
29733,ela,NN
29734,ergueu,FW
29735,se,NN
29736,muito,NN
29737,vexada,NN
29738,sacudiu,NN
29739,se,NN
29740,agradeceu,NN
29741,e,NN
29742,enfiou,FW
29743,pela,NN
29744,rua,NN
29745,próxima,NN
29746,,NNP
29747,Este,NNP
29748,gosto,FW
29749,de,FW
29750,imitar,NN
29751,as,IN
29752,francesas,JJ
29753,da,NN
29754,Rua,NNP
29755,do,VBP
29756,Ouvidor,NNP
29757,dizia,VB
29758,me,PRP
29759,José,NNP
29760,Dias,NNP
29761,andando,VBZ
29762,e,FW
29763,comentando,VB
29764,a,DT
29765,queda,NN
29766,é,NNP
29767,evidentemente,VBZ
29768,um,JJ
29769,erro,NN
29770,As,IN
29771,nossas,JJ
29772,moças,NN
29773,devem,NN
29774,andar,NN
29775,como,NN
29776,sempre,JJ
29777,andaram,NN
29778,com,NN
29779,seu,NN
29780,vagar,NN
29781,e,NN
29782,paciência,NN
29783,e,NN
29784,não,JJ
29785,este,NN
29786,tique,NN
29787,tique,NN
29788,afrancesado,NN
29789,Eu,NNP
29790,mal,JJ
29791,podia,NN
29792,ouvi,NN
29793,lo,NN
29794,As,IN
29795,meias,JJ
29796,e,NN
29797,as,IN
29798,ligas,NN
29799,da,NN
29800,senhora,NN
29801,branqueavam,NN
29802,e,NN
29803,enroscavam,FW
29804,se,FW
29805,diante,FW
29806,de,FW
29807,mim,FW
29808,e,FW
29809,andavam,FW
29810,caíam,NN
29811,erguiam,FW
29812,se,FW
29813,e,FW
29814,iam,FW
29815,se,FW
29816,embora,FW
29817,Quando,NNP
29818,chegamos,NN
29819,à,NNP
29820,esquina,VBZ
29821,olhei,JJ
29822,para,NN
29823,a,DT
29824,outra,JJ
29825,rua,NN
29826,e,NN
29827,vi,IN
29828,a,DT
29829,distância,NN
29830,a,DT
29831,nossa,JJ
29832,desastrada,NN
29833,que,NN
29834,ia,VBZ
29835,no,DT
29836,mesmo,NN
29837,passo,NN
29838,tique,NN
29839,tique,NN
29840,tique,NN
29841,tique,NN
29842,,NNP
29843,Parece,NNP
29844,que,NN
29845,não,NN
29846,se,NN
29847,machucou,NN
29848,disse,NN
29849,eu,NN
